"common_name","cpue_kg_per_ha_der","date_dim$full_date","date_dim$year","depth_m","field_identified_taxonomy_dim$scientific_name","latitude_dd","leg","longitude_dd","partition","pass","performance","project","sampling_end_hhmmss","sampling_start_hhmmss","scientific_name","station_code","statistical_partition_dim$statistical_partition_type","subsample_count","subsample_wt_kg","target_station_design_dim$stn_invalid_for_trawl_date_whid","total_catch_numbers","total_catch_wt_kg","trawl_id","vessel"
"darkblotched rockfish","0.000036923227","2012-09-14 00:00:00","2012","109.4000","Sebastes crameri","41.27333333","3","-124.31388889","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","130445","124704","Sebastes crameri","11569","NA","9","0.6000","0","9","0.6000","201203017283","Noahs Ark"
"darkblotched rockfish","0.000245214250","2012-09-14 00:00:00","2012","182.3000","Sebastes crameri","41.07750000","3","-124.35444444","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","152150","150232","Sebastes crameri","11711","NA","19","4.2500","0","19","4.2500","201203017284","Noahs Ark"
"darkblotched rockfish","0.000387227972","2012-09-14 00:00:00","2012","111.0000","Sebastes crameri","41.07888889","3","-124.30222222","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","173741","171930","Sebastes crameri","11713","NA","53","6.6000","0","53","6.6000","201203017285","Noahs Ark"
"darkblotched rockfish","0.000035110169","2012-09-17 00:00:00","2012","321.7000","Sebastes crameri","40.16333333","3","-124.38750000","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","072338","070415","Sebastes crameri","12337","NA","2","0.6500","0","2","0.6500","201203017294","Noahs Ark"
"darkblotched rockfish","0.000094719156","2012-09-18 00:00:00","2012","176.3000","Sebastes crameri","39.67722222","3","-123.96888889","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","102656","100734","Sebastes crameri","12830","NA","14","1.7500","0","14","1.7500","201203017298","Noahs Ark"
"darkblotched rockfish","0.000132696395","2012-09-20 00:00:00","2012","183.6000","Sebastes crameri","38.48888889","3","-123.56361111","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","103351","101138","Sebastes crameri","13471","NA","24","3.0000","0","24","3.0000","201203017307","Noahs Ark"
"darkblotched rockfish","0.000173575945","2012-09-20 00:00:00","2012","126.9000","Sebastes crameri","38.41361111","3","-123.38611111","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","154459","152622","Sebastes crameri","13519","NA","27","3.1000","0","27","3.1000","201203017309","Noahs Ark"
"darkblotched rockfish","0.000428445863","2012-09-21 00:00:00","2012","257.8000","Sebastes crameri","38.21111111","3","-123.40583333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","094023","091854","Sebastes crameri","13652","NA","66","9.3700","0","66","9.3700","201203017312","Noahs Ark"
"darkblotched rockfish","0.000009936329","2012-09-21 00:00:00","2012","167.6000","Sebastes crameri","38.14666667","3","-123.35194444","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","123937","122042","Sebastes crameri","13698","NA","1","0.1800","0","1","0.1800","201203017313","Noahs Ark"
"darkblotched rockfish","0.000006048912","2012-09-21 00:00:00","2012","159.6000","Sebastes crameri","38.12027778","3","-123.34083333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","135245","133233","Sebastes crameri","13718","NA","1","0.1200","0","1","0.1200","201203017314","Noahs Ark"
"darkblotched rockfish","0.000008860640","2012-09-26 00:00:00","2012","366.7000","Sebastes crameri","37.30694444","4","-122.91694444","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","090535","084414","Sebastes crameri","14268","NA","1","0.1900","0","1","0.1900","201203017317","Noahs Ark"
"darkblotched rockfish","0.000027233091","2012-09-26 00:00:00","2012","224.0000","Sebastes crameri","37.27388889","4","-122.83888889","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","124948","122841","Sebastes crameri","14297","NA","5","0.5400","0","5","0.5400","201203017318","Noahs Ark"
"darkblotched rockfish","0.001432404283","2013-08-24 00:00:00","2013","368.5000","Sebastes crameri","45.20277778","1","-124.64222222","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","081500","075850","Sebastes crameri","8459","NA","27","22.3000","0","27","22.3000","201303008001","Excalibur"
"darkblotched rockfish","0.000524634533","2013-08-25 00:00:00","2013","280.1000","Sebastes crameri","45.70666667","1","-124.71055556","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","070819","065230","Sebastes crameri","7939","NA","14","7.2500","0","14","7.2500","201303008006","Excalibur"
"darkblotched rockfish","0.000017060189","2013-08-25 00:00:00","2013","191.5000","Sebastes crameri","45.73305556","1","-124.54638889","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","105502","103921","Sebastes crameri","7910","NA","1","0.2400","0","1","0.2400","201303008007","Excalibur"
"darkblotched rockfish","0.000096006819","2013-08-25 00:00:00","2013","154.5000","Sebastes crameri","45.86694444","1","-124.46750000","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","125631","124427","Sebastes crameri","7768","NA","4","0.9000","0","4","0.9000","201303008008","Excalibur"
"darkblotched rockfish","0.000007015167","2013-08-26 00:00:00","2013","178.0000","Sebastes crameri","46.75361111","1","-124.79277778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","161946","160417","Sebastes crameri","6834","NA","1","0.1000","0","1","0.1000","201303008014","Excalibur"
"darkblotched rockfish","0.000491156323","2013-08-28 00:00:00","2013","246.9000","Sebastes crameri","48.11888889","1","-125.70250000","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","070413","064806","Sebastes crameri","4960","NA","8","7.1500","0","8","7.1500","201303008020","Excalibur"
"darkblotched rockfish","0.000065292978","2013-08-29 00:00:00","2013","97.7000","Sebastes crameri","47.79916667","1","-124.85750000","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","065702","064007","Sebastes crameri","5481","NA","7","1.0500","0","7","1.0500","201303008023","Excalibur"
"darkblotched rockfish","","2013-08-30 00:00:00","2013","232.8000","Sebastes crameri","47.29527778","1","-124.89083333","NA","2","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","","Sebastes crameri","6232","NA","32","28.7500","0","32","28.7500","201303008028","Excalibur"
"darkblotched rockfish","0.000065244114","2013-08-31 00:00:00","2013","131.9000","Sebastes crameri","46.17055556","1","-124.43638889","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","134753","133000","Sebastes crameri","7430","NA","5","1.0500","0","5","1.0500","201303008036","Excalibur"
"darkblotched rockfish","0.000019545278","2013-09-01 00:00:00","2013","193.5000","Sebastes crameri","45.40777778","1","-124.35361111","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","094257","092629","Sebastes crameri","8259","NA","1","0.3000","0","1","0.3000","201303008038","Excalibur"
"darkblotched rockfish","0.000062423127","2013-09-01 00:00:00","2013","324.0000","Sebastes crameri","45.43583333","1","-124.45277778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","114541","112845","Sebastes crameri","8221","NA","2","1.0000","0","2","1.0000","201303008039","Excalibur"
"darkblotched rockfish","0.000016590124","2013-09-06 00:00:00","2013","132.7000","Sebastes crameri","45.27361111","2","-124.18111111","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","072501","070817","Sebastes crameri","8404","NA","3","0.2400","0","3","0.2400","201303008042","Excalibur"
"darkblotched rockfish","0.000343997951","2013-09-06 00:00:00","2013","208.6000","Sebastes crameri","45.26194444","2","-124.32055556","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","095309","093657","Sebastes crameri","8400","NA","16","4.8000","0","16","4.8000","201303008043","Excalibur"
"darkblotched rockfish","0.000154157397","2013-09-06 00:00:00","2013","208.2000","Sebastes crameri","45.06444444","2","-124.33861111","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","122155","120658","Sebastes crameri","8608","NA","10","2.3000","0","10","2.3000","201303008044","Excalibur"
"darkblotched rockfish","0.000142300697","2013-09-06 00:00:00","2013","409.5000","Sebastes crameri","44.91805556","2","-124.71583333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","155536","154017","Sebastes crameri","8771","NA","2","2.2500","0","2","2.2500","201303008045","Excalibur"
"darkblotched rockfish","0.000010820452","2013-09-07 00:00:00","2013","194.2000","Sebastes crameri","44.52055556","2","-124.62305556","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","104100","102455","Sebastes crameri","9163","NA","1","0.1600","0","1","0.1600","201303008048","Excalibur"
"darkblotched rockfish","0.000114305308","2013-09-11 00:00:00","2013","297.3000","Sebastes crameri","42.86222222","2","-124.82722222","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","102741","101156","Sebastes crameri","10500","NA","4","1.8000","0","4","1.8000","201303008062","Excalibur"
"darkblotched rockfish","0.000026340549","2013-09-12 00:00:00","2013","311.9000","Sebastes crameri","42.09666667","2","-124.60916667","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","124214","122719","Sebastes crameri","10918","NA","1","0.4000","0","1","0.4000","201303008068","Excalibur"
"darkblotched rockfish","0.000287388807","2013-09-12 00:00:00","2013","174.5000","Sebastes crameri","41.86666667","2","-124.50916667","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","162714","161030","Sebastes crameri","11090","NA","27","4.5500","0","27","4.5500","201303008070","Excalibur"
"darkblotched rockfish","0.000107222812","2013-09-14 00:00:00","2013","164.8000","Sebastes crameri","41.65944444","2","-124.45305556","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","072902","071324","Sebastes crameri","11245","NA","11","1.5000","0","11","1.5000","201303008075","Excalibur"
"darkblotched rockfish","0.000029480354","2013-09-15 00:00:00","2013","136.6000","Sebastes crameri","40.87750000","2","-124.37722222","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","105058","103449","Sebastes crameri","11836","NA","3","0.4000","0","3","0.4000","201303008081","Excalibur"
"darkblotched rockfish","0.000257573004","2013-09-19 00:00:00","2013","334.5000","Sebastes crameri","40.55555556","3","-124.68722222","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","110105","104506","Sebastes crameri","11974","NA","4","3.1500","0","4","3.1500","201303008083","Excalibur"
"darkblotched rockfish","","2013-09-20 00:00:00","2013","136.4000","Sebastes crameri","40.06805556","3","-124.22638889","NA","2","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","","Sebastes crameri","12445","NA","1","0.2000","0","1","0.2000","201303008089","Excalibur"
"darkblotched rockfish","0.000043198026","2013-09-23 00:00:00","2013","124.8000","Sebastes crameri","38.47277778","3","-123.41750000","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","162507","160853","Sebastes crameri","13475","NA","10","0.7000","0","10","0.7000","201303008105","Excalibur"
"darkblotched rockfish","0.000914508503","2013-09-23 00:00:00","2013","296.0000","Sebastes crameri","38.30583333","3","-123.52333333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","182946","181350","Sebastes crameri","13582","NA","26","5.5300","0","64","13.6300","201303008106","Excalibur"
"darkblotched rockfish","0.005480270261","2013-05-27 00:00:00","2013","324.6000","Sebastes crameri","48.10555556","1","-125.73777778","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","164128","162152","Sebastes crameri","5013","NA","95","99.7000","0","106","111.0000","201303017013","Noahs Ark"
"darkblotched rockfish","0.000440824815","2013-05-28 00:00:00","2013","166.4000","Sebastes crameri","47.60277778","1","-124.96388889","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","183312","181529","Sebastes crameri","5783","NA","37","6.9500","0","37","6.9500","201303017018","Noahs Ark"
"darkblotched rockfish","0.000255541944","2013-05-29 00:00:00","2013","195.3000","Sebastes crameri","47.20388889","1","-124.89972222","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","095031","093247","Sebastes crameri","6371","NA","13","4.2800","0","13","4.2800","201303017021","Noahs Ark"
"darkblotched rockfish","0.000007593359","2013-05-29 00:00:00","2013","114.4000","Sebastes crameri","46.93416667","1","-124.65305556","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","142435","140709","Sebastes crameri","6687","NA","1","0.1200","0","1","0.1200","201303017022","Noahs Ark"
"darkblotched rockfish","0.000009765205","2013-05-30 00:00:00","2013","176.2000","Sebastes crameri","46.63611111","1","-124.67666667","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","094432","092629","Sebastes crameri","6965","NA","1","0.1600","0","1","0.1600","201303017025","Noahs Ark"
"darkblotched rockfish","0.000370202019","2013-05-31 00:00:00","2013","309.4000","Sebastes crameri","46.06444444","1","-124.73166667","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","120445","114601","Sebastes crameri","7534","NA","10","7.0000","0","10","7.0000","201303017030","Noahs Ark"
"darkblotched rockfish","0.000072978289","2013-05-31 00:00:00","2013","203.8000","Sebastes crameri","45.97805556","1","-124.67416667","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","142241","140513","Sebastes crameri","7652","NA","5","1.2000","0","5","1.2000","201303017031","Noahs Ark"
"darkblotched rockfish","0.000189444154","2013-05-31 00:00:00","2013","185.8000","Sebastes crameri","45.97138889","1","-124.63277778","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","161706","160008","Sebastes crameri","7653","NA","9","2.7500","0","9","2.7500","201303017032","Noahs Ark"
"darkblotched rockfish","0.000069213506","2013-06-01 00:00:00","2013","211.0000","Sebastes crameri","45.60277778","1","-124.46527778","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","055025","053232","Sebastes crameri","8049","NA","5","1.2000","0","5","1.2000","201303017034","Noahs Ark"
"darkblotched rockfish","0.000034019195","2013-06-01 00:00:00","2013","207.5000","Sebastes crameri","45.53777778","1","-124.42444444","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","081552","075800","Sebastes crameri","8120","NA","3","0.6200","0","3","0.6200","201303017035","Noahs Ark"
"darkblotched rockfish","0.000052220904","2013-06-01 00:00:00","2013","176.2000","Sebastes crameri","45.38750000","1","-124.29833333","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","141536","135808","Sebastes crameri","8261","NA","4","0.8500","0","4","0.8500","201303017038","Noahs Ark"
"darkblotched rockfish","0.000107840078","2013-06-01 00:00:00","2013","177.3000","Sebastes crameri","45.27666667","1","-124.26666667","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","155805","154106","Sebastes crameri","8402","NA","8","1.6500","0","8","1.6500","201303017039","Noahs Ark"
"darkblotched rockfish","0.000001089663","2013-06-02 00:00:00","2013","140.6000","Sebastes crameri","45.23194444","1","-124.18888889","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","055042","053224","Sebastes crameri","8438","NA","1","0.0200","0","1","0.0200","201303017041","Noahs Ark"
"darkblotched rockfish","0.000153906816","2013-06-02 00:00:00","2013","366.9000","Sebastes crameri","45.12666667","1","-124.48277778","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","104910","103038","Sebastes crameri","8534","NA","5","2.8600","0","5","2.8600","201303017043","Noahs Ark"
"darkblotched rockfish","0.000479810560","2013-06-07 00:00:00","2013","218.0000","Sebastes crameri","44.99305556","2","-124.38000000","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","055244","053605","Sebastes crameri","8677","NA","30","6.9700","0","30","6.9700","201303017046","Noahs Ark"
"darkblotched rockfish","0.000046565077","2013-06-07 00:00:00","2013","400.5000","Sebastes crameri","44.96277778","2","-124.51000000","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","083119","081255","Sebastes crameri","8708","NA","1","0.8000","0","1","0.8000","201303017047","Noahs Ark"
"darkblotched rockfish","0.008223263270","2013-06-07 00:00:00","2013","346.1000","Sebastes crameri","44.89722222","2","-124.66138889","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","104622","102759","Sebastes crameri","8773","NA","97","83.9000","0","168","145.5000","201303017048","Noahs Ark"
"darkblotched rockfish","0.011613035052","2013-06-07 00:00:00","2013","383.2000","Sebastes crameri","44.90333333","2","-124.69333333","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","141318","135451","Sebastes crameri","8772","NA","85","88.2000","0","208","216.1900","201303017050","Noahs Ark"
"darkblotched rockfish","0.000306812557","2013-06-07 00:00:00","2013","317.0000","Sebastes crameri","44.77444444","2","-124.65444444","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","195725","193756","Sebastes crameri","8912","NA","11","6.1500","0","11","6.1500","201303017052","Noahs Ark"
"darkblotched rockfish","0.000217544508","2013-06-08 00:00:00","2013","325.1000","Sebastes crameri","44.48166667","2","-124.77972222","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","092633","090911","Sebastes crameri","9190","NA","5","3.5500","0","5","3.5500","201303017054","Noahs Ark"
"darkblotched rockfish","0.000476403686","2013-06-10 00:00:00","2013","287.1000","Sebastes crameri","43.87138889","2","-124.70555556","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","132109","130115","Sebastes crameri","9742","NA","21","9.3500","0","21","9.3500","201303017062","Noahs Ark"
"darkblotched rockfish","0.000010860565","2013-06-13 00:00:00","2013","143.4000","Sebastes crameri","42.99194444","2","-124.70000000","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","112246","110531","Sebastes crameri","10435","NA","1","0.1700","0","1","0.1700","201303017077","Noahs Ark"
"darkblotched rockfish","0.000043532024","2013-06-14 00:00:00","2013","233.9000","Sebastes crameri","42.32750000","2","-124.66694444","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","085627","083824","Sebastes crameri","10776","NA","5","0.8000","0","5","0.8000","201303017082","Noahs Ark"
"darkblotched rockfish","0.001399858001","2013-06-15 00:00:00","2013","208.5000","Sebastes crameri","41.75777778","2","-124.47416667","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","121240","115502","Sebastes crameri","11166","NA","88","19.0500","0","117","25.3500","201303017088","Noahs Ark"
"darkblotched rockfish","0.000164548485","2013-06-22 00:00:00","2013","214.5000","Sebastes crameri","40.57666667","3","-124.51777778","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","125540","123547","Sebastes crameri","11968","NA","7","3.0500","0","7","3.0500","201303017101","Noahs Ark"
"darkblotched rockfish","0.002306869407","2013-06-23 00:00:00","2013","280.1000","Sebastes crameri","40.52000000","3","-124.66944444","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","085209","083304","Sebastes crameri","11985","NA","50","37.4500","0","50","37.4500","201303017105","Noahs Ark"
"darkblotched rockfish","0.000003996618","2013-06-24 00:00:00","2013","137.2000","Sebastes crameri","39.65055556","3","-123.92027778","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","141535","135739","Sebastes crameri","12854","NA","2","0.0700","0","2","0.0700","201303017111","Noahs Ark"
"darkblotched rockfish","0.000038759455","2013-06-25 00:00:00","2013","175.2000","Sebastes crameri","39.28222222","3","-123.94750000","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","124925","123207","Sebastes crameri","13076","NA","4","0.6000","0","4","0.6000","201303017114","Noahs Ark"
"darkblotched rockfish","0.000226936816","2013-06-25 00:00:00","2013","177.5000","Sebastes crameri","39.20861111","3","-123.94611111","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","150900","145209","Sebastes crameri","13112","NA","20","3.6400","0","20","3.6400","201303017115","Noahs Ark"
"darkblotched rockfish","0.000029537350","2013-06-26 00:00:00","2013","280.6000","Sebastes crameri","39.01805556","3","-123.95000000","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","115534","114001","Sebastes crameri","13212","NA","1","0.3700","0","1","0.3700","201303017120","Noahs Ark"
"darkblotched rockfish","0.000002264707","2013-06-27 00:00:00","2013","120.5000","Sebastes crameri","38.68444444","3","-123.61944444","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","064520","062635","Sebastes crameri","13362","NA","1","0.0400","0","1","0.0400","201303017122","Noahs Ark"
"darkblotched rockfish","0.000011520813","2013-06-27 00:00:00","2013","149.5000","Sebastes crameri","38.41666667","3","-123.46750000","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","091921","090050","Sebastes crameri","13517","NA","1","0.2000","0","1","0.2000","201303017123","Noahs Ark"
"darkblotched rockfish","0.000010539998","2013-06-27 00:00:00","2013","243.2000","Sebastes crameri","38.34500000","3","-123.53333333","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","111004","105245","Sebastes crameri","13560","NA","1","0.1800","0","1","0.1800","201303017124","Noahs Ark"
"darkblotched rockfish","0.000002242001","2013-06-28 00:00:00","2013","85.7000","Sebastes crameri","38.42722222","3","-123.24333333","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","065755","063914","Sebastes crameri","13502","NA","1","0.0400","0","1","0.0400","201303017125","Noahs Ark"
"darkblotched rockfish","0.001107035820","2013-06-28 00:00:00","2013","140.0000","Sebastes crameri","38.24472222","3","-123.34805556","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","090355","084525","Sebastes crameri","13632","NA","121","21.2500","0","121","21.2500","201303017126","Noahs Ark"
"darkblotched rockfish","0.000002827062","2013-07-04 00:00:00","2013","142.0000","Sebastes crameri","36.81611111","4","-121.85111111","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","070004","064153","Sebastes crameri","14665","NA","3","0.0500","0","3","0.0500","201303017135","Noahs Ark"
"darkblotched rockfish","0.000287004343","2013-05-31 00:00:00","2013","264.7000","Sebastes crameri","48.12388889","1","-125.28611111","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","065412","063638","Sebastes crameri","4971","NA","9","5.7000","0","9","5.7000","201303020013","Last Straw"
"darkblotched rockfish","0.015621391560","2013-05-31 00:00:00","2013","269.3000","Sebastes crameri","48.11888889","1","-125.73000000","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","194116","192325","Sebastes crameri","4959","NA","117","92.9000","0","342","271.8700","201303020016","Last Straw"
"darkblotched rockfish","0.000009432753","2013-06-02 00:00:00","2013","214.6000","Sebastes crameri","47.65083333","1","-125.10583333","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","150950","145130","Sebastes crameri","5676","NA","1","0.1800","0","1","0.1800","201303020026","Last Straw"
"darkblotched rockfish","0.000020353805","2013-06-03 00:00:00","2013","148.5000","Sebastes crameri","47.06777778","1","-124.84277778","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","083701","082121","Sebastes crameri","6538","NA","3","0.3600","0","3","0.3600","201303020030","Last Straw"
"darkblotched rockfish","0.000007658134","2013-06-03 00:00:00","2013","72.6000","Sebastes crameri","47.06888889","1","-124.52694444","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","114734","113055","Sebastes crameri","6546","NA","1","0.1200","0","1","0.1200","201303020031","Last Straw"
"darkblotched rockfish","0.000010099199","2013-06-04 00:00:00","2013","145.5000","Sebastes crameri","45.99944444","1","-124.42694444","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","092036","090146","Sebastes crameri","7621","NA","1","0.1800","0","1","0.1800","201303020038","Last Straw"
"darkblotched rockfish","0.000022378968","2013-06-04 00:00:00","2013","144.2000","Sebastes crameri","45.83944444","1","-124.31111111","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","113233","111417","Sebastes crameri","7808","NA","3","0.4400","0","3","0.4400","201303020039","Last Straw"
"darkblotched rockfish","0.020565642606","2013-06-07 00:00:00","2013","349.4000","Sebastes crameri","45.16027778","2","-124.51527778","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","152527","145640","Sebastes crameri","8498","NA","106","115.1000","0","500","542.7500","201303020044","Last Straw"
"darkblotched rockfish","0.000048669424","2013-06-08 00:00:00","2013","351.7000","Sebastes crameri","45.73722222","2","-124.76166667","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","060615","054747","Sebastes crameri","7904","NA","1","0.8500","0","1","0.8500","201303020045","Last Straw"
"darkblotched rockfish","0.000047858093","2013-06-08 00:00:00","2013","380.7000","Sebastes crameri","45.60333333","2","-124.61027778","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","103615","101722","Sebastes crameri","8045","NA","1","0.9200","0","1","0.9200","201303020047","Last Straw"
"darkblotched rockfish","0.010718683798","2013-06-08 00:00:00","2013","285.0000","Sebastes crameri","45.62611111","2","-124.55750000","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","135506","133510","Sebastes crameri","8011","NA","133","114.4000","0","245","211.0500","201303020048","Last Straw"
"darkblotched rockfish","0.000008786379","2013-06-08 00:00:00","2013","158.5000","Sebastes crameri","45.69000000","2","-124.37805556","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","173831","171857","Sebastes crameri","7948","NA","2","0.1700","0","2","0.1700","201303020049","Last Straw"
"darkblotched rockfish","0.000321208971","2013-06-08 00:00:00","2013","153.8000","Sebastes crameri","45.43305556","2","-124.23194444","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","203612","201734","Sebastes crameri","8228","NA","46","6.3000","0","46","6.3000","201303020050","Last Straw"
"darkblotched rockfish","0.000789597652","2013-06-09 00:00:00","2013","305.8000","Sebastes crameri","44.68444444","2","-124.83166667","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","145841","144120","Sebastes crameri","9004","NA","16","12.3500","0","16","12.3500","201303020053","Last Straw"
"darkblotched rockfish","0.001941452759","2013-06-11 00:00:00","2013","299.5000","Sebastes crameri","43.78305556","2","-124.62638889","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","090458","084533","Sebastes crameri","9838","NA","69","34.8500","0","69","34.8500","201303020062","Last Straw"
"darkblotched rockfish","0.000144547980","2013-06-12 00:00:00","2013","308.6000","Sebastes crameri","43.64888889","2","-124.62138889","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","080544","074749","Sebastes crameri","9959","NA","5","2.6500","0","5","2.6500","201303020064","Last Straw"
"darkblotched rockfish","0.000037158907","2013-06-12 00:00:00","2013","389.6000","Sebastes crameri","43.64444444","2","-124.65722222","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","103527","101554","Sebastes crameri","9958","NA","1","0.7600","0","1","0.7600","201303020065","Last Straw"
"darkblotched rockfish","0.000073362979","2013-06-14 00:00:00","2013","373.9000","Sebastes crameri","43.22305556","2","-124.79583333","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","105356","103355","Sebastes crameri","10296","NA","3","1.6500","0","3","1.6500","201303020076","Last Straw"
"darkblotched rockfish","0.000182768192","2013-06-14 00:00:00","2013","288.8000","Sebastes crameri","43.18833333","2","-124.74416667","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","135926","134238","Sebastes crameri","10319","NA","8","2.9500","0","8","2.9500","201303020077","Last Straw"
"darkblotched rockfish","0.000165556737","2013-06-20 00:00:00","2013","377.9000","Sebastes crameri","42.36333333","3","-124.73611111","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","101517","095611","Sebastes crameri","10756","NA","3","3.8500","0","3","3.8500","201303020083","Last Straw"
"darkblotched rockfish","0.000118951773","2013-06-20 00:00:00","2013","110.1000","Sebastes crameri","42.09888889","3","-124.47333333","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","132630","130812","Sebastes crameri","10922","NA","5","2.3000","0","5","2.3000","201303020084","Last Straw"
"darkblotched rockfish","0.000002055020","2013-06-21 00:00:00","2013","107.5000","Sebastes crameri","41.86638889","3","-124.45250000","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","141423","135650","Sebastes crameri","11092","NA","1","0.0400","0","1","0.0400","201303020090","Last Straw"
